21	2	1.123077	1.000000	7.572e-06	0.076923	6.542e-07	4.469426	33.932467	2.575827	50.837625	17.010881
21	3	1.123077	1.000000	3.301e-03	0.292308	1.084e-03	4.469426	33.932467	1.783523	41.725534	8.242935
21	4	1.123077	1.000000	1.360e-06	0.153846	2.350e-07	4.469426	33.932467	9.059261	14.992563	19.488113
21	5	1.123077	1.000000	1.240e-06	0.215385	2.999e-07	4.469426	33.932467	1.689195	14.509130	19.621307
21	11	1.123077	1.000000	8.441e-04	0.323077	3.063e-04	4.469426	33.932467	-5.670277	32.733968	10.210288
21	12	1.123077	1.000000	5.229e-06	1.923077	1.129e-05	4.469426	33.932467	10.650589	17.512278	17.545067
21	14	1.123077	1.000000	7.613e-06	1.984615	1.697e-05	4.469426	33.932467	21.464998	34.436382	17.003041
21	15	1.123077	1.000000	4.204e-07	1.123077	5.302e-07	4.469426	33.932467	11.005402	54.080762	21.181897
21	16	1.123077	1.000000	1.035e-05	1.123077	1.306e-05	4.469426	33.932467	-7.548346	45.324803	16.559353
21	18	1.123077	1.000000	1.029e-02	1.123077	1.298e-02	4.469426	33.932467	6.253859	40.288686	6.601949
21	19	1.123077	1.000000	1.791e-05	1.123077	2.259e-05	4.469426	33.932467	20.069802	36.231460	15.768865
21	20	1.123077	1.000000	1.903e-05	1.123077	2.400e-05	4.469426	33.932467	20.071349	35.511526	15.681627
21	22	1.123077	1.000000	1.688e-03	1.123077	2.129e-03	4.469426	33.932467	-0.799809	26.378261	9.210367
21	23	1.123077	1.000000	3.041e-04	1.123077	3.835e-04	4.469426	33.932467	7.559309	22.665183	11.683281
21	24	1.123077	1.000000	9.387e-07	1.123077	1.184e-06	4.469426	33.932467	4.379471	13.909890	20.022779
21	26	1.123077	1.000000	4.036e-07	1.123077	5.091e-07	4.469426	33.932467	-0.103228	13.190064	21.240443
21	32	1.123077	1.000000	3.529e-07	1.123077	4.451e-07	4.469426	33.932467	6.442008	55.275670	21.434164
21	33	1.123077	1.000000	1.020e-06	1.123077	1.286e-06	4.469426	33.932467	4.559014	53.835767	19.903502
21	35	1.123077	1.000000	1.855e-05	1.123077	2.340e-05	4.469426	33.932467	5.056834	49.639467	15.717980
21	36	1.123077	1.000000	1.558e-05	1.123077	1.965e-05	4.469426	33.932467	7.935144	49.521665	15.969793
21	37	1.123077	1.000000	1.967e-05	1.123077	2.481e-05	4.469426	33.932467	7.438643	49.281643	15.633728
21	38	1.123077	1.000000	6.428e-05	1.123077	8.108e-05	4.469426	33.932467	8.928988	47.124220	13.925159
21	39	1.123077	1.000000	6.942e-06	1.123077	8.757e-06	4.469426	33.932467	15.679161	46.893510	17.136125
21	40	1.123077	1.000000	1.261e-04	1.123077	1.590e-04	4.469426	33.932467	-3.677331	44.003502	12.953586
21	41	1.123077	1.000000	1.876e-03	1.123077	2.366e-03	4.469426	33.932467	3.372731	42.924027	9.058195
21	42	1.123077	1.000000	2.307e-05	1.123077	2.910e-05	4.469426	33.932467	-8.444771	42.328211	15.403409
21	43	1.123077	1.000000	7.842e-03	1.123077	9.891e-03	4.469426	33.932467	0.492621	39.686470	6.994536
21	44	1.123077	1.000000	4.951e-06	1.123077	6.244e-06	4.469426	33.932467	21.957629	36.115903	17.623979
21	45	1.123077	1.000000	1.119e-02	1.123077	1.411e-02	4.469426	33.932467	10.729291	35.615929	6.482280
21	46	1.123077	1.000000	6.303e-06	1.123077	7.950e-06	4.469426	33.932467	21.660851	35.634881	17.275511
21	47	1.123077	1.000000	5.619e-02	1.123077	7.087e-02	4.469426	33.932467	0.492988	32.732261	4.153620
21	48	1.123077	1.000000	8.474e-06	1.123077	1.069e-05	4.469426	33.932467	21.074389	31.077645	16.848585
21	49	1.123077	1.000000	1.643e-05	1.123077	2.073e-05	4.469426	33.932467	20.081137	30.955654	15.892984
21	50	1.123077	1.000000	3.220e-03	1.123077	4.061e-03	4.469426	33.932467	-2.191723	29.016372	8.278822
21	51	1.123077	1.000000	1.160e-02	1.123077	1.463e-02	4.469426	33.932467	6.460982	27.819205	6.429484
21	54	1.123077	1.000000	1.677e-03	1.123077	2.116e-03	4.469426	33.932467	10.241576	26.743245	9.219687
21	57	1.123077	1.000000	1.761e-05	1.123077	2.221e-05	4.469426	33.932467	-6.471994	22.543456	15.793171
21	58	1.123077	1.000000	7.719e-05	1.123077	9.736e-05	4.469426	33.932467	-2.292800	22.062290	13.661215
21	59	1.123077	1.000000	9.736e-05	1.123077	1.228e-04	4.469426	33.932467	5.172026	20.624705	13.326296
21	61	1.123077	1.000000	4.516e-07	1.123077	5.696e-07	4.469426	33.932467	-10.357881	18.950676	21.078499
21	62	1.123077	1.000000	2.216e-05	1.123077	2.795e-05	4.469426	33.932467	6.367878	18.587706	15.461753
21	65	1.123077	1.000000	1.007e-06	1.123077	1.271e-06	4.469426	33.932467	9.856610	14.753767	19.920950
node 0 run 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21	2	1.123077	1.000000	7.572e-06	0.076923	6.542e-07	4.469426	33.932467	2.575827	50.837625	17.010881
21	3	1.123077	1.000000	3.301e-03	0.292308	1.084e-03	4.469426	33.932467	1.783523	41.725534	8.242935
21	4	1.123077	1.000000	1.360e-06	0.153846	2.350e-07	4.469426	33.932467	9.059261	14.992563	19.488113
21	5	1.123077	1.000000	1.240e-06	0.215385	2.999e-07	4.469426	33.932467	1.689195	14.509130	19.621307
21	11	1.123077	1.000000	8.441e-04	0.323077	3.063e-04	4.469426	33.932467	-5.670277	32.733968	10.210288
21	12	1.123077	1.000000	5.229e-06	1.923077	1.129e-05	4.469426	33.932467	10.650589	17.512278	17.545067
21	14	1.123077	1.000000	7.613e-06	1.984615	1.697e-05	4.469426	33.932467	21.464998	34.436382	17.003041
21	15	1.123077	1.000000	4.204e-07	1.123077	5.302e-07	4.469426	33.932467	11.005402	54.080762	21.181897
21	16	1.123077	1.000000	1.035e-05	1.123077	1.306e-05	4.469426	33.932467	-7.548346	45.324803	16.559353
21	18	1.123077	1.000000	1.029e-02	1.123077	1.298e-02	4.469426	33.932467	6.253859	40.288686	6.601949
21	19	1.123077	1.000000	1.791e-05	1.123077	2.259e-05	4.469426	33.932467	20.069802	36.231460	15.768865
21	20	1.123077	1.000000	1.903e-05	1.123077	2.400e-05	4.469426	33.932467	20.071349	35.511526	15.681627
21	22	1.123077	1.000000	1.688e-03	1.123077	2.129e-03	4.469426	33.932467	-0.799809	26.378261	9.210367
21	23	1.123077	1.000000	3.041e-04	1.123077	3.835e-04	4.469426	33.932467	7.559309	22.665183	11.683281
21	24	1.123077	1.000000	9.387e-07	1.123077	1.184e-06	4.469426	33.932467	4.379471	13.909890	20.022779
21	26	1.123077	1.000000	4.036e-07	1.123077	5.091e-07	4.469426	33.932467	-0.103228	13.190064	21.240443
21	32	1.123077	1.000000	3.529e-07	1.123077	4.451e-07	4.469426	33.932467	6.442008	55.275670	21.434164
21	33	1.123077	1.000000	1.020e-06	1.123077	1.286e-06	4.469426	33.932467	4.559014	53.835767	19.903502
21	35	1.123077	1.000000	1.855e-05	1.123077	2.340e-05	4.469426	33.932467	5.056834	49.639467	15.717980
21	36	1.123077	1.000000	1.558e-05	1.123077	1.965e-05	4.469426	33.932467	7.935144	49.521665	15.969793
